Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
10900,10/1987,88600,150,924,porsche,1987,gris,alcantaranoir,gris,,,,alcantaranoir,coupe,,2,,boîtemanuelle
10900,10/1987,123000,162,944,porsche,1987,brun,,brun,metallise,marrón,,,coupe,2,4,2.479cm³,boîtemanuelle
11000,06/1987,272471,190,944,porsche,1987,gris,autres,gris,,,,autres,coupe,2,,2.479cm³,boîtemanuelle
11000,07/1987,254853,190,944,porsche,1987,blanc,,blanc,,,,,coupe,2,,2.479cm³,boîtemanuelle
12500,01/1987,228350,190,944,porsche,1987,argent,,argent,metallise,,,,coupe,2,4,2.449cm³,boîtemanuelle
12950,06/1987,209617,163,944,porsche,1987,bleu,cuirpartielbeige,bleu,metallise,,pays-bas,cuirpartielbeige,coupe,2,4,2.479cm³,boîtemanuelle
12990,03/1987,172000,163,944,porsche,1987,blanc,,blanc,,,,,coupe,2,4,2.449cm³,boîtemanuelle
13500,07/1987,212500,190,944,porsche,1987,beige,cuirpartielbrun,beige,metallise,,,cuirpartielbrun,coupe,2,4,2.500cm³,boîtemanuelle
13500,05/1987,160000,163,944,porsche,1987,blanc,,blanc,,,,,,,,,
14000,12/1987,240000,222,944,porsche,1987,gris,cuirpartielnoir,gris,metallise,,italie,cuirpartielnoir,coupe,,,,
14500,12/1987,89500,160,944,porsche,1987,blanc,cuirpartielnoir,blanc,,bianco,,cuirpartielnoir,coupe,2,4,2.479cm³,boîtemanuelle
14500,03/1987,102650,163,944,porsche,1987,bleu,tissubeige,bleu,metallise,,,tissubeige,,3,4,2.479cm³,boîtemanuelle
14900,02/1987,230385,165,944,porsche,1987,blanc,cuirpartielbrun,blanc,,lichtwit,allemagne,cuirpartielbrun,coupe,2,,2.479cm³,boîtemanuelle
14900,09/1987,166000,189,944,porsche,1987,noir,,noir,metallise,,,,coupe,2,4,2.479cm³,boîtemanuelle
14900,06/1987,130000,189,944,porsche,1987,blanc,,blanc,,,,,coupe,2,4,2.479cm³,boîtemanuelle
14990,07/1987,146500,151,944,porsche,1987,blanc,cuir,blanc,,weiß,,cuir,coupe,3,4,2.479cm³,boîtemanuelle
15044,07/1987,122000,272,944,porsche,1987,rouge,,rouge,,,,,coupe,2,4,2.449cm³,boîtemanuelle
15490,08/1987,168000,160,944,porsche,1987,argent,,argent,metallise,,,,coupe,,,,boîtemanuelle
15990,07/1987,204844,163,944,porsche,1987,rouge,tissunoir,rouge,,indischrot,,tissunoir,coupe,2,2,2.449cm³,boîtemanuelle
15999,03/1987,217000,320,928,porsche,1987,blanc,,blanc,,,,,coupe,,,5.000cm³,boîtemanuelle
17400,03/1987,160000,190,944,porsche,1987,gris,cuirpartielnoir,gris,metallise,antracite,,cuirpartielnoir,coupe,,,,boîtemanuelle
17928,02/1987,183826,320,928,porsche,1987,bleu,cuir,bleu,metallise,lichtblauw,pays-bas,cuir,coupe,2,4,5.000cm³,boîteautomatique
18000,07/1987,145000,190,944,porsche,1987,noir,,noir,,,,,coupe,,,,
